"ANNEE";"SEXE";"AGE";"POP"
"2032";"F";"5";340223
"2032";"F";"6";341267
"2032";"F";"7";343481
"2032";"F";"8";347091
"2032";"F";"9";350866
"2032";"F";"10";354989
"2032";"F";"11";366391
"2032";"F";"12";379671
"2032";"F";"13";385244
"2032";"F";"14";396078
"2032";"F";"15";404678
"2032";"F";"16";412236
"2032";"F";"17";421599
"2032";"F";"18";416015
"2032";"F";"19";414717
"2032";"F";"20";411612
"2032";"F";"21";413780
"2032";"F";"22";400885
"2032";"F";"23";398096
"2032";"F";"24";389887
"2032";"F";"25";393753
"2032";"F";"26";382401
"2032";"F";"27";380382
"2032";"F";"28";381195
"2032";"F";"29";385173
"2032";"F";"30";393512
"2032";"F";"31";403355
"2032";"F";"32";387208
"2032";"F";"33";390892
"2032";"F";"34";386191
"2032";"F";"35";396123
"2032";"F";"36";397767
"2032";"F";"37";393787
"2032";"F";"38";395848
"2032";"F";"39";414389
"2032";"F";"40";420343
"2032";"F";"41";428625
"2032";"F";"42";432954
"2032";"F";"43";436352
"2032";"F";"44";435739
"2032";"F";"45";441168
"2032";"F";"46";437673
"2032";"F";"47";430322
"2032";"F";"48";422307
"2032";"F";"49";442877
"2032";"F";"50";443781
"2032";"F";"51";446371
"2032";"F";"52";419797
"2032";"F";"53";407356
"2032";"F";"54";406506
"2032";"F";"55";395883
"2032";"F";"56";405990
"2032";"F";"57";425491
"2032";"F";"58";448340
"2032";"F";"59";455336
"2032";"F";"60";452429
"2032";"F";"61";442736
"2032";"F";"62";436977
"2032";"F";"63";432974
"2032";"F";"64";429267
"2032";"F";"65";439030
"2032";"F";"66";438713
"2032";"F";"67";442505
"2032";"F";"68";435069
"2032";"F";"69";418450
"2032";"F";"70";416710
"2032";"F";"71";413030
"2032";"F";"72";407727
"2032";"F";"73";397210
"2032";"F";"74";391112
"2032";"F";"75";385354
"2032";"F";"76";378187
"2032";"F";"77";370856
"2032";"F";"78";358894
"2032";"F";"79";358105
"2032";"F";"80";342171
"2032";"F";"81";345942
"2032";"F";"82";332262
"2032";"F";"83";321926
"2032";"F";"84";305260
"2032";"F";"85";278588
"2032";"F";"86";202936
"2032";"F";"87";188201
"2032";"F";"88";172744
"2032";"F";"89";149640
"2032";"F";"90";123518
"2032";"F";"91";116502
"2032";"F";"92";109164
"2032";"F";"93";93101
"2032";"F";"94";78471
"2032";"F";"95";65560
"2032";"F";"96";52236
"2032";"F";"97";42058
"2032";"F";"98";31299
"2032";"F";"99";74808
"2033";"M";"0";364751
"2033";"M";"1";364041
"2033";"M";"2";363638
"2033";"M";"3";361111
"2033";"M";"4";359118
"2033";"M";"5";358006
"2033";"M";"6";357904
"2033";"M";"7";358868
"2033";"M";"8";361250
"2033";"M";"9";364823
"2033";"M";"10";368390
"2033";"M";"11";372616
"2033";"M";"12";382927
"2033";"M";"13";396880
"2033";"M";"14";405679
"2033";"M";"15";415295
"2033";"M";"16";426172
"2033";"M";"17";434263
"2033";"M";"18";438653
"2033";"M";"19";435971
"2033";"M";"20";436869
"2033";"M";"21";428862
"2033";"M";"22";430999
"2033";"M";"23";418580
"2033";"M";"24";415721
"2033";"M";"25";404082
"2033";"M";"26";405588
"2033";"M";"27";394291
"2033";"M";"28";390142
"2033";"M";"29";386275
"2033";"M";"30";388453
"2033";"M";"31";395869
"2033";"M";"32";404511
"2033";"M";"33";382841
"2033";"M";"34";381461
"2033";"M";"35";373998
"2033";"M";"36";380314
"2033";"M";"37";380368
"2033";"M";"38";372607
"2033";"M";"39";375740
"2033";"M";"40";392136
"2033";"M";"41";399465
"2033";"M";"42";407078
"2033";"M";"43";404203
"2033";"M";"44";408169
"2033";"M";"45";406124
"2033";"M";"46";409970
"2033";"M";"47";406895
"2033";"M";"48";402151
"2033";"M";"49";394836
"2033";"M";"50";416785
"2033";"M";"51";418878
"2033";"M";"52";420956
"2033";"M";"53";397016
"2033";"M";"54";388508
"2033";"M";"55";389158
"2033";"M";"56";376998
"2033";"M";"57";389351
"2033";"M";"58";407070
"2033";"M";"59";424372
"2033";"M";"60";433146
"2033";"M";"61";429395
"2033";"M";"62";416253
"2033";"M";"63";407071
"2033";"M";"64";397607
"2033";"M";"65";393846
"2033";"M";"66";399233
"2033";"M";"67";396061
"2033";"M";"68";393875
"2033";"M";"69";383044
"2033";"M";"70";365516
"2033";"M";"71";360238
"2033";"M";"72";350544
"2033";"M";"73";342142
"2033";"M";"74";326463
"2033";"M";"75";317764
"2033";"M";"76";306063
"2033";"M";"77";293790
"2033";"M";"78";285668
"2033";"M";"79";271811
"2033";"M";"80";266228
"2033";"M";"81";250851
"2033";"M";"82";249741
"2033";"M";"83";233970
"2033";"M";"84";221890
"2033";"M";"85";204798
"2033";"M";"86";179302
"2033";"M";"87";123123
"2033";"M";"88";109872
"2033";"M";"89";95549
"2033";"M";"90";77485
"2033";"M";"91";58811
"2033";"M";"92";50636
"2033";"M";"93";42666
"2033";"M";"94";33106
"2033";"M";"95";25034
"2033";"M";"96";18740
"2033";"M";"97";12949
"2033";"M";"98";9241
"2033";"M";"99";16415
"2033";"F";"0";347019
"2033";"F";"1";346290
"2033";"F";"2";345863
"2033";"F";"3";343572
"2033";"F";"4";341820
"2033";"F";"5";341026
"2033";"F";"6";341315
"2033";"F";"7";342791
"2033";"F";"8";345883
"2033";"F";"9";349995
"2033";"F";"10";353669
"2033";"F";"11";357706
"2033";"F";"12";368929
"2033";"F";"13";382473
"2033";"F";"14";388097
"2033";"F";"15";398578
"2033";"F";"16";405709
"2033";"F";"17";410924
"2033";"F";"18";417983
"2033";"F";"19";411066
"2033";"F";"20";409498
"2033";"F";"21";406649
"2033";"F";"22";409704
"2033";"F";"23";398058
"2033";"F";"24";396132
"2033";"F";"25";389001
"2033";"F";"26";394008
"2033";"F";"27";384132
"2033";"F";"28";383311
"2033";"F";"29";384754
"2033";"F";"30";388849
"2033";"F";"31";396939
"2033";"F";"32";406464
"2033";"F";"33";390110
"2033";"F";"34";393744
"2033";"F";"35";388859
"2033";"F";"36";398529
"2033";"F";"37";399782
"2033";"F";"38";395406
"2033";"F";"39";397110
"2033";"F";"40";414957
"2033";"F";"41";420703
"2033";"F";"42";428813
"2033";"F";"43";432901
"2033";"F";"44";436137
"2033";"F";"45";435544
"2033";"F";"46";440735
"2033";"F";"47";437063
"2033";"F";"48";429708
"2033";"F";"49";421450
"2033";"F";"50";441906
"2033";"F";"51";442826
"2033";"F";"52";445380
"2033";"F";"53";418769
"2033";"F";"54";406471
"2033";"F";"55";405632
"2033";"F";"56";395143
"2033";"F";"57";405225
"2033";"F";"58";424641
"2033";"F";"59";447373
"2033";"F";"60";454125
"2033";"F";"61";451056
"2033";"F";"62";441240
"2033";"F";"63";435293
"2033";"F";"64";431191
"2033";"F";"65";427284
"2033";"F";"66";436775
"2033";"F";"67";436232
"2033";"F";"68";439690
"2033";"F";"69";431959
"2033";"F";"70";415254
"2033";"F";"71";413208
"2033";"F";"72";409165
"2033";"F";"73";403518
"2033";"F";"74";392693
"2033";"F";"75";386081
"2033";"F";"76";379861
"2033";"F";"77";372148
"2033";"F";"78";364231
"2033";"F";"79";351578
"2033";"F";"80";349705
"2033";"F";"81";333269
"2033";"F";"82";335804
"2033";"F";"83";321252
"2033";"F";"84";309828
"2033";"F";"85";292139
"2033";"F";"86";264932
"2033";"F";"87";191475
"2033";"F";"88";175934
"2033";"F";"89";159825
"2033";"F";"90";136712
"2033";"F";"91";111288
"2033";"F";"92";103139
"2033";"F";"93";94741
"2033";"F";"94";79152
"2033";"F";"95";65180
"2033";"F";"96";53271
"2033";"F";"97";41501
"2033";"F";"98";32592
"2033";"F";"99";76410
"2034";"M";"0";365771
"2034";"M";"1";364909
"2034";"M";"2";364310
"2034";"M";"3";363948
"2034";"M";"4";361425
"2034";"M";"5";359766
"2034";"M";"6";358986
"2034";"M";"7";359209
"2034";"M";"8";360841
"2034";"M";"9";363882
"2034";"M";"10";367677
"2034";"M";"11";371365
"2034";"M";"12";375671
"2034";"M";"13";386407
"2034";"M";"14";400668
"2034";"M";"15";409497
"2034";"M";"16";417983
"2034";"M";"17";426327
"2034";"M";"18";431860
"2034";"M";"19";433922
"2034";"M";"20";430442
"2034";"M";"21";431003
"2034";"M";"22";423251
"2034";"M";"23";425945
"2034";"M";"24";414538
"2034";"M";"25";412766
"2034";"M";"26";402509
"2034";"M";"27";405325
"2034";"M";"28";395406
"2034";"M";"29";391810
"2034";"M";"30";388187
"2034";"M";"31";390466
"2034";"M";"32";397885
"2034";"M";"33";406463
"2034";"M";"34";384816
"2034";"M";"35";383444
"2034";"M";"36";375987
"2034";"M";"37";382002
"2034";"M";"38";381839
"2034";"M";"39";373810
"2034";"M";"40";376235
"2034";"M";"41";392413
"2034";"M";"42";399645
"2034";"M";"43";407011
"2034";"M";"44";403920
"2034";"M";"45";407945
"2034";"M";"46";405628
"2034";"M";"47";409339
"2034";"M";"48";406163
"2034";"M";"49";401243
"2034";"M";"50";393743
"2034";"M";"51";415578
"2034";"M";"52";417543
"2034";"M";"53";419429
"2034";"M";"54";395480
"2034";"M";"55";386999
"2034";"M";"56";387613
"2034";"M";"57";375303
"2034";"M";"58";387424
"2034";"M";"59";404850
"2034";"M";"60";421695
"2034";"M";"61";430259
"2034";"M";"62";426211
"2034";"M";"63";412912
"2034";"M";"64";403611
"2034";"M";"65";393962
"2034";"M";"66";390019
"2034";"M";"67";394906
"2034";"M";"68";391267
"2034";"M";"69";388691
"2034";"M";"70";377482
"2034";"M";"71";359787
"2034";"M";"72";354071
"2034";"M";"73";343981
"2034";"M";"74";335026
"2034";"M";"75";318994
"2034";"M";"76";309758
"2034";"M";"77";297444
"2034";"M";"78";284656
"2034";"M";"79";275788
"2034";"M";"80";261359
"2034";"M";"81";255284
"2034";"M";"82";239452
"2034";"M";"83";237155
"2034";"M";"84";220637
"2034";"M";"85";207530
"2034";"M";"86";189680
"2034";"M";"87";164166
"2034";"M";"88";111258
"2034";"M";"89";97790
"2034";"M";"90";83408
"2034";"M";"91";66248
"2034";"M";"92";49096
"2034";"M";"93";41308
"2034";"M";"94";34090
"2034";"M";"95";25863
"2034";"M";"96";19019
"2034";"M";"97";13783
"2034";"M";"98";9256
"2034";"M";"99";17286
"2034";"F";"0";347991
"2034";"F";"1";347117
"2034";"F";"2";346502
"2034";"F";"3";346102
"2034";"F";"4";343812
"2034";"F";"5";342498
"2034";"F";"6";342118
"2034";"F";"7";342839
"2034";"F";"8";345193
"2034";"F";"9";348787
"2034";"F";"10";352798
"2034";"F";"11";356387
"2034";"F";"12";360245
"2034";"F";"13";371732
"2034";"F";"14";385326
"2034";"F";"15";390598
"2034";"F";"16";399610
"2034";"F";"17";404398
"2034";"F";"18";407310
"2034";"F";"19";413035
"2034";"F";"20";405848
"2034";"F";"21";404536
"2034";"F";"22";402575
"2034";"F";"23";406876
"2034";"F";"24";396094
"2034";"F";"25";395245
"2034";"F";"26";389258
"2034";"F";"27";395738
"2034";"F";"28";387061
"2034";"F";"29";386871
"2034";"F";"30";388431
"2034";"F";"31";392278
"2034";"F";"32";400051
"2034";"F";"33";409362
"2034";"F";"34";392964
"2034";"F";"35";396411
"2034";"F";"36";391270
"2034";"F";"37";400546
"2034";"F";"38";401400
"2034";"F";"39";396671
"2034";"F";"40";397691
"2034";"F";"41";415324
"2034";"F";"42";420900
"2034";"F";"43";428767
"2034";"F";"44";432693
"2034";"F";"45";435946
"2034";"F";"46";435123
"2034";"F";"47";440127
"2034";"F";"48";436448
"2034";"F";"49";428848
"2034";"F";"50";420522
"2034";"F";"51";440964
"2034";"F";"52";441853
"2034";"F";"53";444310
"2034";"F";"54";417870
"2034";"F";"55";405610
"2034";"F";"56";404880
"2034";"F";"57";394422
"2034";"F";"58";404452
"2034";"F";"59";423770
"2034";"F";"60";446211
"2034";"F";"61";452767
"2034";"F";"62";449549
"2034";"F";"63";439561
"2034";"F";"64";433524
"2034";"F";"65";429226
"2034";"F";"66";425121
"2034";"F";"67";434338
"2034";"F";"68";433493
"2034";"F";"69";436586
"2034";"F";"70";428701
"2034";"F";"71";411808
"2034";"F";"72";409389
"2034";"F";"73";404995
"2034";"F";"74";398987
"2034";"F";"75";387705
"2034";"F";"76";380647
"2034";"F";"77";373876
"2034";"F";"78";365510
"2034";"F";"79";356817
"2034";"F";"80";343345
"2034";"F";"81";340622
"2034";"F";"82";323516
"2034";"F";"83";324695
"2034";"F";"84";309199
"2034";"F";"85";296532
"2034";"F";"86";277839
"2034";"F";"87";249974
"2034";"F";"88";179013
"2034";"F";"89";162794
"2034";"F";"90";146025
"2034";"F";"91";123171
"2034";"F";"92";98643
"2034";"F";"93";89631
"2034";"F";"94";80641
"2034";"F";"95";65823
"2034";"F";"96";53037
"2034";"F";"97";42383
"2034";"F";"98";32220
"2034";"F";"99";78621
"2035";"M";"0";366896
"2035";"M";"1";365929
"2035";"M";"2";365179
"2035";"M";"3";364620
"2035";"M";"4";364262
"2035";"M";"5";362073
"2035";"M";"6";360746
"2035";"M";"7";360291
"2035";"M";"8";361183
"2035";"M";"9";363474
"2035";"M";"10";366737
"2035";"M";"11";370652
"2035";"M";"12";374421
"2035";"M";"13";379152
"2035";"M";"14";390196
"2035";"M";"15";404488
"2035";"M";"16";412187
"2035";"M";"17";418142
"2035";"M";"18";423928
"2035";"M";"19";427134
"2035";"M";"20";428397
"2035";"M";"21";424582
"2035";"M";"22";425395
"2035";"M";"23";418204
"2035";"M";"24";421903
"2035";"M";"25";411588
"2035";"M";"26";411193
"2035";"M";"27";402252
"2035";"M";"28";406439
"2035";"M";"29";397076
"2035";"M";"30";393724
"2035";"M";"31";390205
"2035";"M";"32";392491
"2035";"M";"33";399847
"2035";"M";"34";408427
"2035";"M";"35";386802
"2035";"M";"36";385432
"2035";"M";"37";377685
"2035";"M";"38";383479
"2035";"M";"39";383041
"2035";"M";"40";374314
"2035";"M";"41";376538
"2035";"M";"42";392610
"2035";"M";"43";399598
"2035";"M";"44";406736
"2035";"M";"45";403716
"2035";"M";"46";407460
"2035";"M";"47";405022
"2035";"M";"48";408619
"2035";"M";"49";405265
"2035";"M";"50";400154
"2035";"M";"51";392626
"2035";"M";"52";414280
"2035";"M";"53";416056
"2035";"M";"54";417841
"2035";"M";"55";393975
"2035";"M";"56";385499
"2035";"M";"57";385905
"2035";"M";"58";373492
"2035";"M";"59";385365
"2035";"M";"60";402354
"2035";"M";"61";418950
"2035";"M";"62";427136
"2035";"M";"63";422859
"2035";"M";"64";409475
"2035";"M";"65";399987
"2035";"M";"66";390217
"2035";"M";"67";385888
"2035";"M";"68";390225
"2035";"M";"69";386224
"2035";"M";"70";383161
"2035";"M";"71";371685
"2035";"M";"72";353752
"2035";"M";"73";347576
"2035";"M";"74";336970
"2035";"M";"75";327518
"2035";"M";"76";311118
"2035";"M";"77";301211
"2035";"M";"78";288384
"2035";"M";"79";274878
"2035";"M";"80";265257
"2035";"M";"81";250685
"2035";"M";"82";243765
"2035";"M";"83";227461
"2035";"M";"84";223734
"2035";"M";"85";206454
"2035";"M";"86";192317
"2035";"M";"87";173788
"2035";"M";"88";148513
"2035";"M";"89";99108
"2035";"M";"90";85451
"2035";"M";"91";71402
"2035";"M";"92";55387
"2035";"M";"93";40098
"2035";"M";"94";33048
"2035";"M";"95";26673
"2035";"M";"96";19683
"2035";"M";"97";14016
"2035";"M";"98";9873
"2035";"M";"99";17915
"2035";"F";"0";349063
"2035";"F";"1";348090
"2035";"F";"2";347329
"2035";"F";"3";346741
"2035";"F";"4";346342
"2035";"F";"5";344490
"2035";"F";"6";343590
"2035";"F";"7";343643
"2035";"F";"8";345242
"2035";"F";"9";348098
"2035";"F";"10";351591
"2035";"F";"11";355516
"2035";"F";"12";358926
"2035";"F";"13";363048
"2035";"F";"14";374587
"2035";"F";"15";387828
"2035";"F";"16";391631
"2035";"F";"17";398301
"2035";"F";"18";400785
"2035";"F";"19";402364
"2035";"F";"20";407818
"2035";"F";"21";400888
"2035";"F";"22";400463
"2035";"F";"23";399749
"2035";"F";"24";404912
"2035";"F";"25";395208
"2035";"F";"26";395502
"2035";"F";"27";390990
"2035";"F";"28";398665
"2035";"F";"29";390621
"2035";"F";"30";390549
"2035";"F";"31";391862
"2035";"F";"32";395393
"2035";"F";"33";402952
"2035";"F";"34";412212
"2035";"F";"35";395633
"2035";"F";"36";398821
"2035";"F";"37";393293
"2035";"F";"38";402166
"2035";"F";"39";402664
"2035";"F";"40";397255
"2035";"F";"41";398072
"2035";"F";"42";415529
"2035";"F";"43";420864
"2035";"F";"44";428567
"2035";"F";"45";432510
"2035";"F";"46";435530
"2035";"F";"47";434529
"2035";"F";"48";439515
"2035";"F";"49";435587
"2035";"F";"50";427917
"2035";"F";"51";419627
"2035";"F";"52";440005
"2035";"F";"53";440802
"2035";"F";"54";443367
"2035";"F";"55";416994
"2035";"F";"56";404870
"2035";"F";"57";404146
"2035";"F";"58";393696
"2035";"F";"59";403664
"2035";"F";"60";422712
"2035";"F";"61";444905
"2035";"F";"62";451276
"2035";"F";"63";447859
"2035";"F";"64";437798
"2035";"F";"65";431574
"2035";"F";"66";427081
"2035";"F";"67";422784
"2035";"F";"68";431646
"2035";"F";"69";430470
"2035";"F";"70";433334
"2035";"F";"71";425188
"2035";"F";"72";408050
"2035";"F";"73";405269
"2035";"F";"74";400505
"2035";"F";"75";393982
"2035";"F";"76";382317
"2035";"F";"77";374729
"2035";"F";"78";367298
"2035";"F";"79";358082
"2035";"F";"80";348474
"2035";"F";"81";334441
"2035";"F";"82";330671
"2035";"F";"83";312829
"2035";"F";"84";312532
"2035";"F";"85";295951
"2035";"F";"86";282039
"2035";"F";"87";262175
"2035";"F";"88";233696
"2035";"F";"89";165661
"2035";"F";"90";148757
"2035";"F";"91";131568
"2035";"F";"92";109169
"2035";"F";"93";85833
"2035";"F";"94";76401
"2035";"F";"95";67137
"2035";"F";"96";53631
"2035";"F";"97";42263
"2035";"F";"98";32956
"2035";"F";"99";80058
"2036";"M";"0";368048
"2036";"M";"1";367055
"2036";"M";"2";366199
"2036";"M";"3";365489
"2036";"M";"4";364934
"2036";"M";"5";364910
"2036";"M";"6";363053
"2036";"M";"7";362051
"2036";"M";"8";362265
"2036";"M";"9";363816
"2036";"M";"10";366329
"2036";"M";"11";369713
"2036";"M";"12";373708
"2036";"M";"13";377902
"2036";"M";"14";382943
"2036";"M";"15";394018
"2036";"M";"16";407180
"2036";"M";"17";412349
"2036";"M";"18";415748
"2036";"M";"19";419208
"2036";"M";"20";421615
"2036";"M";"21";422541
"2036";"M";"22";418980
"2036";"M";"23";420350
"2036";"M";"24";414169
"2036";"M";"25";418953
"2036";"M";"26";410020
"2036";"M";"27";410936
"2036";"M";"28";403372
"2036";"M";"29";408107
"2036";"M";"30";398991
"2036";"M";"31";395744
"2036";"M";"32";392235
"2036";"M";"33";394462
"2036";"M";"34";401821
"2036";"M";"35";410402
"2036";"M";"36";388794
"2036";"M";"37";387129
"2036";"M";"38";379173
"2036";"M";"39";384687
"2036";"M";"40";383544
"2036";"M";"41";374627
"2036";"M";"42";376762
"2036";"M";"43";392582
"2036";"M";"44";399345
"2036";"M";"45";406541
"2036";"M";"46";403252
"2036";"M";"47";406866
"2036";"M";"48";404328
"2036";"M";"49";407735
"2036";"M";"50";404187
"2036";"M";"51";399041
"2036";"M";"52";391423
"2036";"M";"53";412832
"2036";"M";"54";414511
"2036";"M";"55";416281
"2036";"M";"56";392479
"2036";"M";"57";383838
"2036";"M";"58";384080
"2036";"M";"59";371557
"2036";"M";"60";383043
"2036";"M";"61";399800
"2036";"M";"62";415978
"2036";"M";"63";423848
"2036";"M";"64";419410
"2036";"M";"65";405875
"2036";"M";"66";396263
"2036";"M";"67";386172
"2036";"M";"68";381409
"2036";"M";"69";385299
"2036";"M";"70";380841
"2036";"M";"71";377397
"2036";"M";"72";365577
"2036";"M";"73";347393
"2036";"M";"74";340634
"2036";"M";"75";329570
"2036";"M";"76";319597
"2036";"M";"77";302706
"2036";"M";"78";292222
"2036";"M";"79";278678
"2036";"M";"80";264453
"2036";"M";"81";254499
"2036";"M";"82";239447
"2036";"M";"83";231643
"2036";"M";"84";214669
"2036";"M";"85";209452
"2036";"M";"86";191421
"2036";"M";"87";176316
"2036";"M";"88";157341
"2036";"M";"89";132459
"2036";"M";"90";86690
"2036";"M";"91";73237
"2036";"M";"92";59780
"2036";"M";"93";45301
"2036";"M";"94";32122
"2036";"M";"95";25896
"2036";"M";"96";20335
"2036";"M";"97";14534
"2036";"M";"98";10062
"2036";"M";"99";18803
"2036";"F";"0";350159
"2036";"F";"1";349162
"2036";"F";"2";348302
"2036";"F";"3";347568
"2036";"F";"4";346981
"2036";"F";"5";347021
"2036";"F";"6";345582
"2036";"F";"7";345115
"2036";"F";"8";346046
"2036";"F";"9";348147
"2036";"F";"10";350902
"2036";"F";"11";354309
"2036";"F";"12";358056
"2036";"F";"13";361730
"2036";"F";"14";365904
"2036";"F";"15";377091
"2036";"F";"16";388862
"2036";"F";"17";390323
"2036";"F";"18";394690
"2036";"F";"19";395840
"2036";"F";"20";397149
"2036";"F";"21";402858
"2036";"F";"22";396817
"2036";"F";"23";397638
"2036";"F";"24";397787
"2036";"F";"25";404026
"2036";"F";"26";395466
"2036";"F";"27";397234
"2036";"F";"28";393919
"2036";"F";"29";402223
"2036";"F";"30";394299
"2036";"F";"31";393981
"2036";"F";"32";394979
"2036";"F";"33";398297
"2036";"F";"34";405805
"2036";"F";"35";414876
"2036";"F";"36";398045
"2036";"F";"37";400843
"2036";"F";"38";394919
"2036";"F";"39";403433
"2036";"F";"40";403248
"2036";"F";"41";397640
"2036";"F";"42";398292
"2036";"F";"43";415501
"2036";"F";"44";420675
"2036";"F";"45";428393
"2036";"F";"46";432103
"2036";"F";"47";434941
"2036";"F";"48";433931
"2036";"F";"49";438657
"2036";"F";"50";434654
"2036";"F";"51";427018
"2036";"F";"52";418718
"2036";"F";"53";438969
"2036";"F";"54";439878
"2036";"F";"55";442444
"2036";"F";"56";416239
"2036";"F";"57";404149
"2036";"F";"58";403406
"2036";"F";"59";392958
"2036";"F";"60";402695
"2036";"F";"61";421517
"2036";"F";"62";443468
"2036";"F";"63";449602
"2036";"F";"64";446083
"2036";"F";"65";435854
"2036";"F";"66";429445
"2036";"F";"67";424763
"2036";"F";"68";420200
"2036";"F";"69";428673
"2036";"F";"70";427304
"2036";"F";"71";429827
"2036";"F";"72";421356
"2036";"F";"73";403995
"2036";"F";"74";400833
"2036";"F";"75";395545
"2036";"F";"76";388574
"2036";"F";"77";376452
"2036";"F";"78";368226
"2036";"F";"79";359937
"2036";"F";"80";349723
"2036";"F";"81";339452
"2036";"F";"82";324685
"2036";"F";"83";319766
"2036";"F";"84";301129
"2036";"F";"85";299163
"2036";"F";"86";281510
"2036";"F";"87";266163
"2036";"F";"88";245124
"2036";"F";"89";216235
"2036";"F";"90";151396
"2036";"F";"91";134049
"2036";"F";"92";116617
"2036";"F";"93";94985
"2036";"F";"94";73266
"2036";"F";"95";63699
"2036";"F";"96";54770
"2036";"F";"97";42799
"2036";"F";"98";32920
"2036";"F";"99";81767
"2037";"M";"0";369185
"2037";"M";"1";368207
"2037";"M";"2";367325
"2037";"M";"3";366509
"2037";"M";"4";365803
"2037";"M";"5";365582
"2037";"M";"6";365890
"2037";"M";"7";364358
"2037";"M";"8";364025
"2037";"M";"9";364899
"2037";"M";"10";366671
"2037";"M";"11";369305
"2037";"M";"12";372770
"2037";"M";"13";377190
"2037";"M";"14";381694
"2037";"M";"15";386767
"2037";"M";"16";396713
"2037";"M";"17";407344
"2037";"M";"18";409958
"2037";"M";"19";411033
"2037";"M";"20";413695
"2037";"M";"21";415765
"2037";"M";"22";416943
"2037";"M";"23";413941
"2037";"M";"24";416318
"2037";"M";"25";411227
"2037";"M";"26";417386
"2037";"M";"27";409768
"2037";"M";"28";412056
"2037";"M";"29";405046
"2037";"M";"30";410021
"2037";"M";"31";401012
"2037";"M";"32";397776
"2037";"M";"33";394212
"2037";"M";"34";396446
"2037";"M";"35";403806
"2037";"M";"36";412382
"2037";"M";"37";390495
"2037";"M";"38";388615
"2037";"M";"39";380392
"2037";"M";"40";385196
"2037";"M";"41";383856
"2037";"M";"42";374861
"2037";"M";"43";376764
"2037";"M";"44";392350
"2037";"M";"45";399174
"2037";"M";"46";406086
"2037";"M";"47";402681
"2037";"M";"48";406185
"2037";"M";"49";403472
"2037";"M";"50";406672
"2037";"M";"51";403086
"2037";"M";"52";397843
"2037";"M";"53";390076
"2037";"M";"54";411329
"2037";"M";"55";412997
"2037";"M";"56";414725
"2037";"M";"57";390823
"2037";"M";"58";382063
"2037";"M";"59";382129
"2037";"M";"60";369369
"2037";"M";"61";380673
"2037";"M";"62";397030
"2037";"M";"63";412848
"2037";"M";"64";420465
"2037";"M";"65";415797
"2037";"M";"66";402175
"2037";"M";"67";392240
"2037";"M";"68";381783
"2037";"M";"69";376694
"2037";"M";"70";380038
"2037";"M";"71";375228
"2037";"M";"72";371321
"2037";"M";"73";359140
"2037";"M";"74";340593
"2037";"M";"75";333304
"2037";"M";"76";321760
"2037";"M";"77";311132
"2037";"M";"78";293856
"2037";"M";"79";282586
"2037";"M";"80";268322
"2037";"M";"81";253800
"2037";"M";"82";243170
"2037";"M";"83";227618
"2037";"M";"84";218707
"2037";"M";"85";201050
"2037";"M";"86";194307
"2037";"M";"87";175602
"2037";"M";"88";159745
"2037";"M";"89";140458
"2037";"M";"90";116020
"2037";"M";"91";74385
"2037";"M";"92";61396
"2037";"M";"93";48958
"2037";"M";"94";36345
"2037";"M";"95";25208
"2037";"M";"96";19775
"2037";"M";"97";15045
"2037";"M";"98";10456
"2037";"M";"99";19576
"2037";"F";"0";351243
"2037";"F";"1";350259
"2037";"F";"2";349374
"2037";"F";"3";348541
"2037";"F";"4";347808
"2037";"F";"5";347660
"2037";"F";"6";348113
"2037";"F";"7";347107
"2037";"F";"8";347518
"2037";"F";"9";348951
"2037";"F";"10";350951
"2037";"F";"11";353620
"2037";"F";"12";356849
"2037";"F";"13";360860
"2037";"F";"14";364586
"2037";"F";"15";368409
"2037";"F";"16";378127
"2037";"F";"17";387555
"2037";"F";"18";386713
"2037";"F";"19";389747
"2037";"F";"20";390627
"2037";"F";"21";392192
"2037";"F";"22";398787
"2037";"F";"23";393994
"2037";"F";"24";395677
"2037";"F";"25";396903
"2037";"F";"26";404283
"2037";"F";"27";397199
"2037";"F";"28";400163
"2037";"F";"29";397479
"2037";"F";"30";405899
"2037";"F";"31";397731
"2037";"F";"32";397098
"2037";"F";"33";397884
"2037";"F";"34";401153
"2037";"F";"35";408473
"2037";"F";"36";417283
"2037";"F";"37";400069
"2037";"F";"38";402468
"2037";"F";"39";396192
"2037";"F";"40";404019
"2037";"F";"41";403632
"2037";"F";"42";397864
"2037";"F";"43";398280
"2037";"F";"44";415320
"2037";"F";"45";420512
"2037";"F";"46";427996
"2037";"F";"47";431525
"2037";"F";"48";434349
"2037";"F";"49";433088
"2037";"F";"50";437727
"2037";"F";"51";433753
"2037";"F";"52";426105
"2037";"F";"53";417736
"2037";"F";"54";438061
"2037";"F";"55";438976
"2037";"F";"56";441640
"2037";"F";"57";415502
"2037";"F";"58";403423
"2037";"F";"59";402653
"2037";"F";"60";392043
"2037";"F";"61";401594
"2037";"F";"62";420195
"2037";"F";"63";441851
"2037";"F";"64";447844
"2037";"F";"65";444126
"2037";"F";"66";433731
"2037";"F";"67";427145
"2037";"F";"68";422200
"2037";"F";"69";417341
"2037";"F";"70";425560
"2037";"F";"71";423889
"2037";"F";"72";426002
"2037";"F";"73";417220
"2037";"F";"74";399630
"2037";"F";"75";395932
"2037";"F";"76";390184
"2037";"F";"77";382691
"2037";"F";"78";370008
"2037";"F";"79";360949
