SEXE;AGE;ANNEE;POP
M;104;2047;0
M;105;2047;0
M;106;2047;0
M;107;2047;0
M;108;2047;0
F;0;2047;385142
F;1;2047;382395
F;2;2047;386176
F;3;2047;390355
F;4;2047;394479
F;5;2047;398049
F;6;2047;400754
F;7;2047;402791
F;8;2047;404160
F;9;2047;405002
F;10;2047;405383
F;11;2047;405488
F;12;2047;405481
F;13;2047;405425
F;14;2047;405387
F;15;2047;405881
F;16;2047;406424
F;17;2047;406039
F;18;2047;403858
F;19;2047;399801
F;20;2047;394754
F;21;2047;389944
F;22;2047;386511
F;23;2047;384957
F;24;2047;384894
F;25;2047;386100
F;26;2047;388481
F;27;2047;391755
F;28;2047;395698
F;29;2047;399936
F;30;2047;404319
F;31;2047;410678
F;32;2047;422837
F;33;2047;423790
F;34;2047;426278
F;35;2047;438451
F;36;2047;446860
F;37;2047;445023
F;38;2047;447723
F;39;2047;444808
F;40;2047;450469
F;41;2047;440813
F;42;2047;437689
F;43;2047;433741
F;44;2047;434613
F;45;2047;440201
F;46;2047;446844
F;47;2047;425108
F;48;2047;422724
F;49;2047;412896
F;50;2047;415284
F;51;2047;411109
F;52;2047;399540
F;53;2047;397686
F;54;2047;415510
F;55;2047;422929
F;56;2047;431174
F;57;2047;432178
F;58;2047;435997
F;59;2047;432803
F;60;2047;438002
F;61;2047;432282
F;62;2047;429281
F;63;2047;418954
F;64;2047;439230
F;65;2047;440342
F;66;2047;440439
F;67;2047;414482
F;68;2047;402278
F;69;2047;399993
F;70;2047;387161
F;71;2047;393959
F;72;2047;409151
F;73;2047;428303
F;74;2047;432436
F;75;2047;424715
F;76;2047;411047
F;77;2047;400810
F;78;2047;394076
F;79;2047;383536
F;80;2047;385156
F;81;2047;376696
F;82;2047;372779
F;83;2047;357299
F;84;2047;332909
F;85;2047;319943
F;86;2047;303097
F;87;2047;285417
F;88;2047;261226
F;89;2047;242058
F;90;2047;220126
F;91;2047;199368
F;92;2047;179129
F;93;2047;155336
F;94;2047;137430
F;95;2047;113621
F;96;2047;97959
F;97;2047;77839
F;98;2047;60749
F;99;2047;127023
F;100;2047;0
F;101;2047;0
F;102;2047;0
F;103;2047;0
F;104;2047;0
F;105;2047;0
F;106;2047;0
F;107;2047;0
F;108;2047;0
M;0;2048;402944
M;1;2048;400162
M;2;2048;404100
M;3;2048;408694
M;4;2048;413629
M;5;2048;418178
M;6;2048;421608
M;7;2048;424263
M;8;2048;426034
M;9;2048;427432
M;10;2048;428323
M;11;2048;428636
M;12;2048;428619
M;13;2048;428374
M;14;2048;428339
M;15;2048;429164
M;16;2048;429772
M;17;2048;429146
M;18;2048;425865
M;19;2048;420131
M;20;2048;412090
M;21;2048;403027
M;22;2048;394682
M;23;2048;388584
M;24;2048;384762
M;25;2048;382999
M;26;2048;382826
M;27;2048;384038
M;28;2048;386436
M;29;2048;389722
M;30;2048;393543
M;31;2048;397552
M;32;2048;403749
M;33;2048;415961
M;34;2048;416668
M;35;2048;419340
M;36;2048;428493
M;37;2048;439259
M;38;2048;438017
M;39;2048;439597
M;40;2048;435969
M;41;2048;441979
M;42;2048;431978
M;43;2048;428309
M;44;2048;425187
M;45;2048;426764
M;46;2048;430583
M;47;2048;437887
M;48;2048;418179
M;49;2048;413109
M;50;2048;405323
M;51;2048;406765
M;52;2048;400250
M;53;2048;389935
M;54;2048;389024
M;55;2048;410336
M;56;2048;415413
M;57;2048;423858
M;58;2048;420873
M;59;2048;422408
M;60;2048;420471
M;61;2048;421158
M;62;2048;416585
M;63;2048;408227
M;64;2048;400144
M;65;2048;418034
M;66;2048;415057
M;67;2048;416456
M;68;2048;389670
M;69;2048;378239
M;70;2048;377447
M;71;2048;362161
M;72;2048;365996
M;73;2048;380511
M;74;2048;392263
M;75;2048;394886
M;76;2048;383630
M;77;2048;367409
M;78;2048;351342
M;79;2048;337647
M;80;2048;324468
M;81;2048;319828
M;82;2048;307663
M;83;2048;295235
M;84;2048;276661
M;85;2048;250562
M;86;2048;232335
M;87;2048;213212
M;88;2048;191700
M;89;2048;168518
M;90;2048;148167
M;91;2048;127446
M;92;2048;106880
M;93;2048;89592
M;94;2048;70462
M;95;2048;57101
M;96;2048;42975
M;97;2048;33505
M;98;2048;23839
M;99;2048;46323
M;100;2048;0
M;101;2048;0
M;102;2048;0
M;103;2048;0
M;104;2048;0
M;105;2048;0
M;106;2048;0
M;107;2048;0
M;108;2048;0
F;0;2048;383634
F;1;2048;380974
F;2;2048;384896
F;3;2048;389263
F;4;2048;393657
F;5;2048;397635
F;6;2048;400838
F;7;2048;403479
F;8;2048;405173
F;9;2048;406330
F;10;2048;407022
F;11;2048;407339
F;12;2048;407394
F;13;2048;407312
F;14;2048;407318
F;15;2048;407885
F;16;2048;408411
F;17;2048;407842
F;18;2048;405332
F;19;2048;400969
F;20;2048;395610
F;21;2048;390417
F;22;2048;386508
F;23;2048;384481
F;24;2048;384074
F;25;2048;385126
F;26;2048;387405
F;27;2048;390628
F;28;2048;394569
F;29;2048;398855
F;30;2048;403326
F;31;2048;407640
F;32;2048;413977
F;33;2048;425890
F;34;2048;426549
F;35;2048;428772
F;36;2048;440973
F;37;2048;449235
F;38;2048;447169
F;39;2048;449215
F;40;2048;446144
F;41;2048;451261
F;42;2048;441486
F;43;2048;438005
F;44;2048;434247
F;45;2048;435052
F;46;2048;440473
F;47;2048;446974
F;48;2048;425120
F;49;2048;422826
F;50;2048;412861
F;51;2048;415267
F;52;2048;410947
F;53;2048;399400
F;54;2048;397488
F;55;2048;415348
F;56;2048;422897
F;57;2048;431289
F;58;2048;432168
F;59;2048;435610
F;60;2048;431957
F;61;2048;436872
F;62;2048;431157
F;63;2048;428253
F;64;2048;417949
F;65;2048;438028
F;66;2048;438878
F;67;2048;438901
F;68;2048;412826
F;69;2048;400574
F;70;2048;397897
F;71;2048;384857
F;72;2048;391231
F;73;2048;406139
F;74;2048;424909
F;75;2048;428711
F;76;2048;420551
F;77;2048;406544
F;78;2048;395864
F;79;2048;388495
F;80;2048;377168
F;81;2048;377596
F;82;2048;368128
F;83;2048;362950
F;84;2048;346520
F;85;2048;321176
F;86;2048;306929
F;87;2048;288716
F;88;2048;269741
F;89;2048;244562
F;90;2048;224098
F;91;2048;201178
F;92;2048;179644
F;93;2048;158799
F;94;2048;135124
F;95;2048;117082
F;96;2048;94531
F;97;2048;79395
F;98;2048;61576
F;99;2048;137767
F;100;2048;0
F;101;2048;0
F;102;2048;0
F;103;2048;0
F;104;2048;0
F;105;2048;0
F;106;2048;0
F;107;2048;0
F;108;2048;0
M;0;2049;401365
M;1;2049;398579
M;2;2049;402606
M;3;2049;407347
M;4;2049;412479
M;5;2049;417310
M;6;2049;421169
M;7;2049;424346
M;8;2049;426751
M;9;2049;428498
M;10;2049;429724
M;11;2049;430363
M;12;2049;430565
M;13;2049;430388
M;14;2049;430325
M;15;2049;431201
M;16;2049;431882
M;17;2049;431239
M;18;2049;427771
M;19;2049;421686
M;20;2049;413330
M;21;2049;403945
M;22;2049;395198
M;23;2049;388600
M;24;2049;384286
M;25;2049;382172
M;26;2049;381834
M;27;2049;382949
M;28;2049;385288
M;29;2049;388582
M;30;2049;392461
M;31;2049;396564
M;32;2049;400581
M;33;2049;406783
M;34;2049;418839
M;35;2049;419377
M;36;2049;422195
M;37;2049;431113
M;38;2049;441634
M;39;2049;439762
M;40;2049;441258
M;41;2049;437222
M;42;2049;443063
M;43;2049;432715
M;44;2049;429093
M;45;2049;425625
M;46;2049;427138
M;47;2049;430952
M;48;2049;438354
M;49;2049;418613
M;50;2049;413467
M;51;2049;405699
M;52;2049;407072
M;53;2049;400516
M;54;2049;390072
M;55;2049;389268
M;56;2049;410465
M;57;2049;415392
M;58;2049;423301
M;59;2049;419999
M;60;2049;421258
M;61;2049;418914
M;62;2049;419311
M;63;2049;414495
M;64;2049;406144
M;65;2049;397860
M;66;2049;415432
M;67;2049;412347
M;68;2049;413510
M;69;2049;386707
M;70;2049;375108
M;71;2049;374047
M;72;2049;358595
M;73;2049;361997
M;74;2049;375983
M;75;2049;387039
M;76;2049;388994
M;77;2049;377180
M;78;2049;360406
M;79;2049;343792
M;80;2049;329389
M;81;2049;315297
M;82;2049;309451
M;83;2049;296113
M;84;2049;282581
M;85;2049;262881
M;86;2049;236257
M;87;2049;217078
M;88;2049;197203
M;89;2049;175198
M;90;2049;151848
M;91;2049;131370
M;92;2049;110859
M;93;2049;91072
M;94;2049;74054
M;95;2049;56686
M;96;2049;44567
M;97;2049;32518
M;98;2049;24766
M;99;2049;49386
M;100;2049;0
M;101;2049;0
M;102;2049;0
M;103;2049;0
M;104;2049;0
M;105;2049;0
M;106;2049;0
M;107;2049;0
M;108;2049;0
F;0;2049;382133
F;1;2049;379469
F;2;2049;383476
F;3;2049;387984
F;4;2049;392565
F;5;2049;396813
F;6;2049;400424
F;7;2049;403563
F;8;2049;405861
F;9;2049;407343
F;10;2049;408350
F;11;2049;408978
F;12;2049;409245
F;13;2049;409225
F;14;2049;409205
F;15;2049;409816
F;16;2049;410415
F;17;2049;409829
F;18;2049;407135
F;19;2049;402443
F;20;2049;396779
F;21;2049;391273
F;22;2049;386982
F;23;2049;384479
F;24;2049;383599
F;25;2049;384307
F;26;2049;386432
F;27;2049;389553
F;28;2049;393443
F;29;2049;397727
F;30;2049;402246
F;31;2049;406648
F;32;2049;410941
F;33;2049;417033
F;34;2049;428651
F;35;2049;429045
F;36;2049;431298
F;37;2049;443351
F;38;2049;451383
F;39;2049;448665
F;40;2049;450553
F;41;2049;446941
F;42;2049;451935
F;43;2049;441805
F;44;2049;438514
F;45;2049;434692
F;46;2049;435333
F;47;2049;440614
F;48;2049;446979
F;49;2049;425229
F;50;2049;422792
F;51;2049;412856
F;52;2049;415112
F;53;2049;410806
F;54;2049;399212
F;55;2049;397361
F;56;2049;415340
F;57;2049;423040
F;58;2049;431298
F;59;2049;431807
F;60;2049;434780
F;61;2049;430862
F;62;2049;435761
F;63;2049;430151
F;64;2049;427251
F;65;2049;416839
F;66;2049;436606
F;67;2049;437383
F;68;2049;437191
F;69;2049;411119
F;70;2049;398521
F;71;2049;395587
F;72;2049;382236
F;73;2049;388396
F;74;2049;402975
F;75;2049;421327
F;76;2049;424605
F;77;2049;416057
F;78;2049;401647
F;79;2049;390386
F;80;2049;382195
F;81;2049;369903
F;82;2049;369189
F;83;2049;358606
F;84;2049;352238
F;85;2049;334588
F;86;2049;308366
F;87;2049;292645
F;88;2049;273146
F;89;2049;252840
F;90;2049;226703
F;91;2049;205094
F;92;2049;181379
F;93;2049;159360
F;94;2049;138244
F;95;2049;115219
F;96;2049;97512
F;97;2049;76709
F;98;2049;62891
F;99;2049;146258
F;100;2049;0
F;101;2049;0
F;102;2049;0
F;103;2049;0
F;104;2049;0
F;105;2049;0
F;106;2049;0
F;107;2049;0
F;108;2049;0
M;0;2050;399869
M;1;2050;397002
M;2;2050;401024
M;3;2050;405854
M;4;2050;411132
M;5;2050;416160
M;6;2050;420301
M;7;2050;423908
M;8;2050;426834
M;9;2050;429216
M;10;2050;430790
M;11;2050;431764
M;12;2050;432293
M;13;2050;432334
M;14;2050;432339
M;15;2050;433188
M;16;2050;433920
M;17;2050;433350
M;18;2050;429866
M;19;2050;423593
M;20;2050;414887
M;21;2050;405187
M;22;2050;396118
M;23;2050;389119
M;24;2050;384305
M;25;2050;381699
M;26;2050;381010
M;27;2050;381960
M;28;2050;384202
M;29;2050;387438
M;30;2050;391324
M;31;2050;395485
M;32;2050;399597
M;33;2050;403620
M;34;2050;409668
M;35;2050;421551
M;36;2050;422236
M;37;2050;424822
M;38;2050;433496
M;39;2050;443384
M;40;2050;441430
M;41;2050;442516
M;42;2050;438316
M;43;2050;443802
M;44;2050;433506
M;45;2050;429538
M;46;2050;426012
M;47;2050;427523
M;48;2050;431441
M;49;2050;438780
M;50;2050;418981
M;51;2050;413850
M;52;2050;406028
M;53;2050;407348
M;54;2050;400657
M;55;2050;390340
M;56;2050;389477
M;57;2050;410489
M;58;2050;414896
M;59;2050;422458
M;60;2050;418899
M;61;2050;419745
M;62;2050;417126
M;63;2050;417263
M;64;2050;412440
M;65;2050;403891
M;66;2050;395437
M;67;2050;412794
M;68;2050;409509
M;69;2050;410459
M;70;2050;383596
M;71;2050;371824
M;72;2050;370467
M;73;2050;354781
M;74;2050;357804
M;75;2050;371103
M;76;2050;381410
M;77;2050;382621
M;78;2050;370173
M;79;2050;352853
M;80;2050;335584
M;81;2050;320291
M;82;2050;305281
M;83;2050;298072
M;84;2050;283671
M;85;2050;268776
M;86;2050;248156
M;87;2050;221006
M;88;2050;201037
M;89;2050;180477
M;90;2050;158102
M;91;2050;134839
M;92;2050;114451
M;93;2050;94611
M;94;2050;75394
M;95;2050;59673
M;96;2050;44313
M;97;2050;33775
M;98;2050;24077
M;99;2050;52235
M;100;2050;0
M;101;2050;0
M;102;2050;0
M;103;2050;0
M;104;2050;0
M;105;2050;0
M;106;2050;0
M;107;2050;0
M;108;2050;0
F;0;2050;380711
F;1;2050;377970
F;2;2050;381971
F;3;2050;386564
F;4;2050;391287
F;5;2050;395721
F;6;2050;399603
F;7;2050;403150
F;8;2050;405945
F;9;2050;408032
F;10;2050;409364
F;11;2050;410307
F;12;2050;410884
F;13;2050;411076
F;14;2050;411119
F;15;2050;411704
F;16;2050;412347
F;17;2050;411834
F;18;2050;409123
F;19;2050;404247
F;20;2050;398253
F;21;2050;392443
F;22;2050;387839
F;23;2050;384953
F;24;2050;383598
F;25;2050;383833
F;26;2050;385614
F;27;2050;388581
F;28;2050;392369
F;29;2050;396603
F;30;2050;401120
F;31;2050;405570
F;32;2050;409950
F;33;2050;413998
F;34;2050;419796
F;35;2050;431149
F;36;2050;431573
F;37;2050;433680
F;38;2050;445503
F;39;2050;452881
F;40;2050;450007
F;41;2050;451353
F;42;2050;447620
F;43;2050;452255
F;44;2050;442318
F;45;2050;438963
F;46;2050;434979
F;47;2050;435484
F;48;2050;440631
F;49;2050;447081
F;50;2050;425202
F;51;2050;422788
F;52;2050;412713
F;53;2050;414978
F;54;2050;410617
F;55;2050;399095
F;56;2050;397390
F;57;2050;415508
F;58;2050;423079
F;59;2050;430957
F;60;2050;431004
F;61;2050;433701
F;62;2050;429788
F;63;2050;434770
F;64;2050;429172
F;65;2050;426144
F;66;2050;415515
F;67;2050;435156
F;68;2050;435719
F;69;2050;435425
F;70;2050;409062
F;71;2050;396257
F;72;2050;392959
F;73;2050;379515
F;74;2050;385422
F;75;2050;399640
F;76;2050;417375
F;77;2050;420174
F;78;2050;411169
F;79;2050;396221
F;80;2050;384198
F;81;2050;375001
F;82;2050;361818
F;83;2050;359837
F;84;2050;348226
F;85;2050;340364
F;86;2050;321536
F;87;2050;294282
F;88;2050;277152
F;89;2050;256325
F;90;2050;234680
F;91;2050;207760
F;92;2050;185181
F;93;2050;161005
F;94;2050;138839
F;95;2050;117985
F;96;2050;96059
F;97;2050;79222
F;98;2050;60848
F;99;2050;153462
F;100;2050;0
F;101;2050;0
F;102;2050;0
F;103;2050;0
F;104;2050;0
F;105;2050;0
F;106;2050;0
F;107;2050;0
F;108;2050;0
M;0;2051;398486
M;1;2051;395508
M;2;2051;399448
M;3;2051;404273
M;4;2051;409640
M;5;2051;414814
M;6;2051;419152
M;7;2051;423040
M;8;2051;426396
M;9;2051;429299
M;10;2051;431508
M;11;2051;432830
M;12;2051;433694
M;13;2051;434063
M;14;2051;434285
M;15;2051;435202
M;16;2051;435908
M;17;2051;435389
M;18;2051;431978
M;19;2051;425690
M;20;2051;416796
M;21;2051;406746
M;22;2051;397362
M;23;2051;390041
M;24;2051;384826
M;25;2051;381721
M;26;2051;380540
M;27;2051;381139
M;28;2051;383216
M;29;2051;386355
M;30;2051;390184
M;31;2051;394352
M;32;2051;398522
M;33;2051;402640
M;34;2051;406509
M;35;2051;412387
M;36;2051;424414
M;37;2051;424868
M;38;2051;427213
M;39;2051;435255
M;40;2051;445057
M;41;2051;442695
M;42;2051;443615
M;43;2051;439067
M;44;2051;444595
M;45;2051;433958
M;46;2051;429933
M;47;2051;426411
M;48;2051;428029
M;49;2051;431891
M;50;2051;439140
M;51;2051;419375
M;52;2051;414187
M;53;2051;406328
M;54;2051;407500
M;55;2051;400929
M;56;2051;390575
M;57;2051;389585
M;58;2051;410040
M;59;2051;414116
M;60;2051;421392
M;61;2051;417439
M;62;2051;418002
M;63;2051;415139
M;64;2051;415251
M;65;2051;410215
M;66;2051;401499
M;67;2051;392986
M;68;2051;410031
M;69;2051;406571
M;70;2051;407253
M;71;2051;380332
M;72;2051;368364
M;73;2051;366637
M;74;2051;350783
M;75;2051;353276
M;76;2051;365838
M;77;2051;375314
M;78;2051;375690
M;79;2051;362607
M;80;2051;344632
M;81;2051;326528
M;82;2051;310339
M;83;2051;294278
M;84;2051;285795
M;85;2051;270070
M;86;2051;253995
M;87;2051;232421
M;88;2051;204933
M;89;2051;184234
M;90;2051;163102
M;91;2051;140604
M;92;2051;117654
M;93;2051;97828
M;94;2051;78446
M;95;2051;60849
M;96;2051;46723
M;97;2051;33633
M;98;2051;25049
M;99;2051;53772
M;100;2051;0
M;101;2051;0
M;102;2051;0
M;103;2051;0
M;104;2051;0
M;105;2051;0
M;106;2051;0
M;107;2051;0
M;108;2051;0
F;0;2051;379398
F;1;2051;376551
F;2;2051;380473
F;3;2051;385060
F;4;2051;389867
F;5;2051;394444
F;6;2051;398511
F;7;2051;402329
F;8;2051;405533
F;9;2051;408116
F;10;2051;410053
F;11;2051;411321
F;12;2051;412213
F;13;2051;412716
F;14;2051;412970
F;15;2051;413618
F;16;2051;414235
F;17;2051;413766
F;18;2051;411128
F;19;2051;406236
F;20;2051;400058
F;21;2051;393918
F;22;2051;389009
F;23;2051;385811
F;24;2051;384073
F;25;2051;383832
F;26;2051;385141
F;27;2051;387764
F;28;2051;391398
F;29;2051;395530
F;30;2051;399997
F;31;2051;404445
F;32;2051;408874
F;33;2051;413009
F;34;2051;416763
F;35;2051;422297
F;36;2051;433679
F;37;2051;433958
F;38;2051;435837
F;39;2051;447005
F;40;2051;454225
F;41;2051;450811
F;42;2051;452035
F;43;2051;447946
F;44;2051;452769
F;45;2051;442770
F;46;2051;439254
F;47;2051;435137
F;48;2051;435512
F;49;2051;440746
F;50;2051;447047
F;51;2051;425206
F;52;2051;422647
F;53;2051;412593
F;54;2051;414796
F;55;2051;410499
F;56;2051;399135
F;57;2051;397597
F;58;2051;415574
F;59;2051;422769
F;60;2051;430175
F;61;2051;429954
F;62;2051;432644
F;63;2051;428836
F;64;2051;433806
F;65;2051;428089
F;66;2051;424824
F;67;2051;414171
F;68;2051;433540
F;69;2051;434002
F;70;2051;433304
F;71;2051;406795
F;72;2051;393678
F;73;2051;390230
F;74;2051;376664
F;75;2051;382291
F;76;2051;395954
F;77;2051;413111
F;78;2051;415354
F;79;2051;405751
F;80;2051;390088
F;81;2051;377124
F;82;2051;366989
F;83;2051;352817
F;84;2051;349635
F;85;2051;336707
F;86;2051;327356
F;87;2051;307158
F;88;2051;278980
F;89;2051;260377
F;90;2051;238208
F;91;2051;215366
F;92;2051;187857
F;93;2051;164630
F;94;2051;140379
F;95;2051;118597
F;96;2051;98466
F;97;2051;78135
F;98;2051;62924
F;99;2051;157174
F;100;2051;0
F;101;2051;0
F;102;2051;0
F;103;2051;0
F;104;2051;0
F;105;2051;0
F;106;2051;0
F;107;2051;0
F;108;2051;0
M;0;2052;397219
M;1;2052;394127
M;2;2052;397955
M;3;2052;402697
M;4;2052;408059
M;5;2052;413322
M;6;2052;417806
M;7;2052;421891
M;8;2052;425528
M;9;2052;428861
M;10;2052;431591
M;11;2052;433549
M;12;2052;434760
M;13;2052;435464
M;14;2052;436015
M;15;2052;437149
M;16;2052;437923
M;17;2052;437378
M;18;2052;434019
M;19;2052;427804
M;20;2052;418895
M;21;2052;408657
M;22;2052;398924
M;23;2052;391287
M;24;2052;385751
M;25;2052;382244
M;26;2052;380564
M;27;2052;380672
M;28;2052;382398
M;29;2052;385372
M;30;2052;389104
M;31;2052;393215
M;32;2052;397392
M;33;2052;401568
M;34;2052;405533
M;35;2052;409233
M;36;2052;415257
M;37;2052;427050
M;38;2052;427264
M;39;2052;428980
M;40;2052;436938
M;41;2052;446327
M;42;2052;443802
M;43;2052;444371
M;44;2052;439873
M;45;2052;445050
M;46;2052;434361
M;47;2052;430341
M;48;2052;426932
M;49;2052;428498
M;50;2052;432276
M;51;2052;439525
M;52;2052;419723
M;53;2052;414495
M;54;2052;406505
M;55;2052;407783
M;56;2052;401167
M;57;2052;390710
M;58;2052;389224
M;59;2052;409309
M;60;2052;413115
M;61;2052;419967
M;62;2052;415751
M;63;2052;416062
M;64;2052;413191
M;65;2052;413072
M;66;2052;407853
M;67;2052;399080
M;68;2052;390421
M;69;2052;407171
M;70;2052;403484
M;71;2052;403887
M;72;2052;376892
M;73;2052;364659
M;74;2052;362619
M;75;2052;346458
M;76;2052;348384
M;77;2052;360128
M;78;2052;368677
M;79;2052;368198
M;80;2052;354362
M;81;2052;335547
M;82;2052;316606
M;83;2052;299388
M;84;2052;282390
M;85;2052;272349
M;86;2052;255481
M;87;2052;238165
M;88;2052;215795
M;89;2052;188054
M;90;2052;166733
M;91;2052;145266
M;92;2052;122872
M;93;2052;100720
M;94;2052;81238
M;95;2052;63412
M;96;2052;47719
M;97;2052;35516
M;98;2052;24985
M;99;2052;55591
M;100;2052;0
M;101;2052;0
M;102;2052;0
M;103;2052;0
M;104;2052;0
M;105;2052;0
M;106;2052;0
M;107;2052;0
M;108;2052;0
F;0;2052;378193
F;1;2052;375240
F;2;2052;379055
F;3;2052;383562
F;4;2052;388364
F;5;2052;393024
F;6;2052;397234
F;7;2052;401237
F;8;2052;404712
F;9;2052;407704
F;10;2052;410137
F;11;2052;412010
F;12;2052;413228
F;13;2052;414045
F;14;2052;414610
F;15;2052;415469
F;16;2052;416150
F;17;2052;415655
F;18;2052;413061
F;19;2052;408241
F;20;2052;402048
F;21;2052;395723
F;22;2052;390485
F;23;2052;386982
F;24;2052;384932
F;25;2052;384308
F;26;2052;385141
F;27;2052;387292
F;28;2052;390582
F;29;2052;394560
F;30;2052;398925
F;31;2052;403323
F;32;2052;407750
F;33;2052;411934
F;34;2052;415776
F;35;2052;419266
F;36;2052;424830
F;37;2052;436066
F;38;2052;436117
F;39;2052;437344
F;40;2052;448354
F;41;2052;455031
F;42;2052;451497
F;43;2052;452364
F;44;2052;448467
F;45;2052;453222
F;46;2052;443066
F;47;2052;439417
F;48;2052;435172
F;49;2052;435638
F;50;2052;440725
F;51;2052;447043
F;52;2052;425072
F;53;2052;422528
F;54;2052;412425
F;55;2052;414686
F;56;2052;410538
F;57;2052;399354
F;58;2052;397704
F;59;2052;415293
F;60;2052;422020
F;61;2052;429147
F;62;2052;428927
F;63;2052;431709
F;64;2052;427913
F;65;2052;432740
F;66;2052;426794
F;67;2052;423483
F;68;2052;412667
F;69;2052;431874
F;70;2052;431934
F;71;2052;430967
F;72;2052;404212
F;73;2052;391002
F;74;2052;387371
F;75;2052;373666
F;76;2052;378825
F;77;2052;391978
F;78;2052;408473
F;79;2052;410009
F;80;2052;399624
F;81;2052;383071
F;82;2052;369239
F;83;2052;358060
F;84;2052;342997
F;85;2052;338300
F;86;2052;324076
F;87;2052;313002
F;88;2052;291500
F;89;2052;262380
F;90;2052;242267
F;91;2052;218893
F;92;2052;195016
F;93;2052;167258
F;94;2052;143763
F;95;2052;120019
F;96;2052;99078
F;97;2052;80187
F;98;2052;62144
F;99;2052;161500
F;100;2052;0
F;101;2052;0
F;102;2052;0
F;103;2052;0
F;104;2052;0
F;105;2052;0
F;106;2052;0
F;107;2052;0
F;108;2052;0
M;0;2053;396104
M;1;2053;392861
M;2;2053;396575
M;3;2053;401205
M;4;2053;406483
M;5;2053;411742
M;6;2053;416315
M;7;2053;420546
M;8;2053;424380
M;9;2053;427993
M;10;2053;431154
M;11;2053;433632
M;12;2053;435479
M;13;2053;436530
M;14;2053;437416
M;15;2053;438879
M;16;2053;439870
M;17;2053;439394
M;18;2053;436009
M;19;2053;429846
M;20;2053;421011
M;21;2053;410758
M;22;2053;400837
M;23;2053;392851
M;24;2053;386999
M;25;2053;383171
M;26;2053;381090
M;27;2053;380698
M;28;2053;381934
M;29;2053;384557
M;30;2053;388124
M;31;2053;392138
M;32;2053;396258
M;33;2053;400442
M;34;2053;404465
M;35;2053;408261
M;36;2053;412108
M;37;2053;417900
M;38;2053;429450
M;39;2053;429037
M;40;2053;430672
M;41;2053;438219
M;42;2053;447440
M;43;2053;444566
M;44;2053;445182
M;45;2053;440341
M;46;2053;445455
M;47;2053;434777
M;48;2053;430871
M;49;2053;427416
M;50;2053;428903
M;51;2053;432688
M;52;2053;439863
M;53;2053;420043
M;54;2053;414681
M;55;2053;406815
M;56;2053;408034
M;57;2053;401306
M;58;2053;390377
M;59;2053;388585
M;60;2053;408361
M;61;2053;411759
M;62;2053;418316
M;63;2053;413869
M;64;2053;414163
M;65;2053;411079
M;66;2053;410758
M;67;2053;405465
M;68;2053;396548
M;69;2053;387770
M;70;2053;404166
M;71;2053;400242
M;72;2053;400338
M;73;2053;373206
M;74;2053;360771
M;75;2053;358269
M;76;2053;341780
M;77;2053;343072
M;78;2053;353906
M;79;2053;361497
M;80;2053;360024
M;81;2053;345238
M;82;2053;325578
M;83;2053;305670
M;84;2053;287536
M;85;2053;269343
M;86;2053;257899
M;87;2053;239825
M;88;2053;221399
M;89;2053;198288
M;90;2053;170429
M;91;2053;148716
M;92;2053;127138
M;93;2053;105347
M;94;2053;83767
M;95;2053;65772
M;96;2053;49807
M;97;2053;36328
M;98;2053;26427
M;99;2053;56881
M;100;2053;0
M;101;2053;0
M;102;2053;0
M;103;2053;0
M;104;2053;0
M;105;2053;0
M;106;2053;0
M;107;2053;0
M;108;2053;0
F;0;2053;377133
